"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"87","Kentuckiana","204784-G01","204784","LOUISA","MAIN OFFICE","108 E MADISON ST","LAWRENCE","LOUISA","KY","41230-9998","Active","Owned","1371007","X15637","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","4,786","16,696"," 2/7"
"88","Kentuckiana","204792-G23","204789","LOUISVILLE","AIR MAIL FACILITY","4440 CRITTENDEN DR","JEFFERSON","LOUISVILLE","KY","40221-9998","Active","Owned","1352470","X1C412","Post Office","Station","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","11/1/1995","66,888","0",""
"89","Kentuckiana","204792-G23","204789","LOUISVILLE","AIR MAIL FACILITY","4440 CRITTENDEN DR","JEFFERSON","LOUISVILLE","KY","40221-9998","Active","Owned","1436770","X1C359","Network Facilities","Airport Mail Center or Facility (AMC/AMF)","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","11/1/1995","66,888","0",""
"90","Kentuckiana","204788-G02","204788","LOUISVILLE","ANCHORAGE BR","11501 PARK RD","JEFFERSON","LOUISVILLE","KY","40223-9997","Active","Owned","1436248","X14192","Post Office","Branch","USPS Building, Transferred","USPS Land, Transferred","USPS","No","1/1/1941","2,912","18,731"," 1/6"
"91","Kentuckiana","204788-G21","204793","LOUISVILLE","ANNSHIRE ANNEX","4500 ANNSHIRE AVE","JEFFERSON","LOUISVILLE","KY","40213-9919","Active","Owned","1436249","X14198","Post Office","Carrier Annex (ANX)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1991","28,227","206,038"," 1/7"
"92","Kentuckiana","204788-G21","204793","LOUISVILLE","ANNSHIRE ANNEX","4500 ANNSHIRE AVE","JEFFERSON","LOUISVILLE","KY","40213-9919","Active","Owned","1436870","X1C764","Administrative Office","District Administrative Office (DM)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1991","28,227","206,038"," 1/7"
"93","Kentuckiana","204788-G08","204794","LOUISVILLE","DOWNTOWN CARRIER STA","835 S 7TH ST","JEFFERSON","LOUISVILLE","KY","40203-9998","Active","Owned","1361250","X14832","Post Office","Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","12/1/1986","49,249","117,800"," 3/7"
"94","Kentuckiana","204788-G07","204797","LOUISVILLE","HIKES POINT STATION","3050 HUNSINGER LN","JEFFERSON","LOUISVILLE","KY","40220-9998","Active","Owned","1366965","X15319","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1987","13,041","137,800"," 0/1"
"95","Kentuckiana","204788-G06","204798","LOUISVILLE","IROQUOIS STATION","4772 ALLMOND AVE","JEFFERSON","LOUISVILLE","KY","40209-9998","Active","Owned","1368054","X15397","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1988","15,520","146,640"," 1/9"
"96","Kentuckiana","204788-G20","204799","LOUISVILLE","JEFFERSONTOWN BRANCH","3801 BILLTOWN RD","JEFFERSON","LOUISVILLE","KY","40299-9998","Active","Owned","1436297","X15421","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1992","17,379","163,176"," 1/9"
"97","Kentuckiana","204788-G12","204801","LOUISVILLE","LYNDON BRANCH","8127 LA GRANGE RD","JEFFERSON","LOUISVILLE","KY","40222-9998","Active","Owned","1436306","X15655","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1989","19,730","185,084"," 1/9"
"98","Kentuckiana","204788-G05","204803","LOUISVILLE","MIDDLETOWN BRANCH","119 EVERGREEN RD","JEFFERSON","LOUISVILLE","KY","40243-9998","Active","Owned","1436312","X15774","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1987","20,580","172,417"," 1/8"
"99","Kentuckiana","204788-G14","204804","LOUISVILLE","OKOLONA BRANCH","7400 JEFFERSON BLVD","JEFFERSON","LOUISVILLE","KY","40219-9998","Active","Owned","1436317","X15955","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1988","19,899","190,000"," 1/9"
"100","Kentuckiana","204789-G01","204789","LOUISVILLE","P & DC","1420 GARDINER LN","JEFFERSON","LOUISVILLE","KY","40231-9990","Active","Owned","1000039","8204","Administrative Office","Consumer Affairs Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","3/1/1977","393,684","1,845,768"," 2/9"
"101","Kentuckiana","204789-G01","204789","LOUISVILLE","P & DC","1420 GARDINER LN","JEFFERSON","LOUISVILLE","KY","40231-9990","Active","Owned","1436304","X15639","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","3/1/1977","393,684","1,845,768"," 2/9"
"102","Kentuckiana","204789-G01","204789","LOUISVILLE","P & DC","1420 GARDINER LN","JEFFERSON","LOUISVILLE","KY","40231-9990","Active","Owned","1441229","X15638","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","3/1/1977","393,684","1,845,768"," 2/9"
"103","Kentuckiana","204789-G01","204789","LOUISVILLE","P & DC","1420 GARDINER LN","JEFFERSON","LOUISVILLE","KY","40231-9990","Active","Owned","1449336","11633","Administrative Office","Office of the Inspector General Office (OIG)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","3/1/1977","393,684","1,845,768"," 2/9"
"104","Kentuckiana","204788-G16","204805","LOUISVILLE","PLEASURE RIDGE PARK","6121 GREENWOOD RD","JEFFERSON","LOUISVILLE","KY","40258-9998","Active","Owned","1436323","X16075","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1998","18,361","152,329"," 1/8"
"105","Kentuckiana","204788-G24","204809","LOUISVILLE","SHIVELY BRANCH","3131 CRUMS LN","JEFFERSON","LOUISVILLE","KY","40216-9998","Active","Owned","1436337","X16355","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1997","17,062","180,572"," 0/1"
"106","Kentuckiana","204788-G04","204788","LOUISVILLE","VMF","1420 GARDINER LN","JEFFERSON","LOUISVILLE","KY","40231-9989","Active","Owned","1436823","X1C678","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1977","27,228","146,371"," 1/5"
"107","Kentuckiana","204952-G03","204952","MADISONVILLE","MAIN OFFICE","117 W CENTER ST","HOPKINS","MADISONVILLE","KY","42431-9998","Active","Owned","1371391","X15668","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/2000","16,011","149,500"," 1/9"
"108","Kentuckiana","205056-G01","205056","MARION","MAIN OFFICE","128 E CARLISLE ST","CRITTENDEN","MARION","KY","42064-9998","Active","Owned","1371880","X15695","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","5/1/1918","5,862","13,612"," 3/7"
"109","Kentuckiana","205056-G01","205056","MARION","MAIN OFFICE","128 E CARLISLE ST","CRITTENDEN","MARION","KY","42064-9998","Active","Owned","1473878","17728","Post Office","Non Personnel Unit (NPU)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","5/1/1918","5,862","13,612"," 3/7"
"110","Kentuckiana","205128-G01","205128","MAYFIELD","MAIN OFFICE","225 W BROADWAY ST","GRAVES","MAYFIELD","KY","42066-9998","Active","Owned","1372218","X15719","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1910","21,485","28,127"," 3/4"
"111","Ohio Valley","205140-G01","205140","MAYSVILLE","MAIN OFFICE","131 E 3RD ST","MASON","MAYSVILLE","KY","41056-9998","Active","Owned","1372247","X15723","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1905","12,304","29,215"," 3/7"
"112","Kentuckiana","204912-G01","204912","MCKEE","MAIN OFFICE","116 US HIGHWAY 421 N","JACKSON","MC KEE","KY","40447-9998","Active","Owned","1372438","X15734","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","10/1/1989","3,345","20,981"," 1/6"
"113","Kentuckiana","204916-G01","204916","MCKINNEY","MAIN OFFICE MODULAR","70 BUSY BEE ST","LINCOLN","MC KINNEY","KY","40448-9998","Active","Owned","1372359","X15735","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1999","700","0",""
"114","Kentuckiana","205204-G01","205204","MIDDLEBURG","MAIN OFFICE MODULAR","77 S COLLEGE ST","CASEY","MIDDLEBURG","KY","42541-9998","Active","Owned","1372943","X15769","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","6/1/1996","900","0",""
"115","Kentuckiana","205208-G01","205208","MIDDLESBORO","MAIN OFFICE","201 N 20TH ST","BELL","MIDDLESBORO","KY","40965-9998","Active","Owned","1372956","X15770","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1916","15,028","17,550"," 6/7"
"116","Ohio Valley","205228-G02","205228","MILFORD","MAIN OFFICE MODULAR","6503 POWERSVILLE HARRISON COUNTY RD","BRACKEN","MILFORD","KY","41061-9998","Active","Owned","1373094","X15779","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","10/1/1996","984","0",""
"117","Ohio Valley","205228-G01","205228","MILFORD","MAIN OFFICE SITE","6503 PVILLE HARRISON CO RD","BRACKEN","MILFORD","KY","41061-9998","Active","Owned","","","","","USPS Personal Property","USPS Land, Not Prev. Leased","USPS","No","1/1/1989","600","21,232"," 0/1"
"118","Kentuckiana","205272-G01","205272","MILLWOOD","MAIN OFFICE MODULAR","6445 BEAVER DAM RD","GRAYSON","MILLWOOD","KY","42762-9998","Active","Owned","1373224","X15791","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","12/1/1999","1,400","0",""
"119","Kentuckiana","205344-G02","205344","MONTICELLO","MAIN OFFICE","65 BARNES DR","WAYNE","MONTICELLO","KY","42633-9998","Active","Owned","1373644","X15814","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1998","16,487","190,000"," 0/1"
"120","Kentuckiana","205380-G02","205380","MOREHEAD","MAIN OFFICE","700 W 1ST ST","ROWAN","MOREHEAD","KY","40351-9998","Active","Owned","1373761","X15823","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1987","10,949","87,988"," 1/8"
"121","Kentuckiana","205392-G01","205392","MORGANFIELD","MAIN OFFICE","231 W MAIN ST","UNION","MORGANFIELD","KY","42437-9998","Active","Owned","1373784","X15825","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1937","5,560","23,450"," 1/4"
"122","Kentuckiana","205452-G02","205452","MOUNT STERLING","MAIN OFFICE","108 W LOCUST ST","MONTGOMERY","MOUNT STERLING","KY","40353-9998","Active","Owned","1374080","X15852","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1991","13,874","135,908"," 1/9"
"123","Kentuckiana","205456-G01","205456","MOUNT VERNON","MAIN OFFICE","380 RICHMOND ST","ROCKCASTLE","MOUNT VERNON","KY","40456-9998","Active","Owned","1374107","X15856","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","2/1/1990","4,722","22,903"," 1/5"
"124","Kentuckiana","205492-G01","205492","MULDRAUGH","MAIN OFFICE","114 S MAIN ST","MEADE","MULDRAUGH","KY","40155-9998","Active","Owned","1436315","X15871","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","3/1/1990","1,505","20,263"," 0/1"
"125","Kentuckiana","205516-G02","205516","MURRAY","MAIN OFFICE","1105 CHESTNUT ST","CALLOWAY","MURRAY","KY","42071-9998","Active","Owned","1374280","X15874","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1980","8,646","75,634"," 1/9"
"126","Kentuckiana","205596-G01","205596","NEON","MAIN OFFICE","71 HIGHWAY 343","LETCHER","NEON","KY","41840-9998","Active","Owned","1374576","X15893","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","12/1/1962","2,295","5,863"," 2/5"
"127","Ohio Valley","205652-G01","205654","NEWPORT","FORT THOMAS BR","24 S FORT THOMAS AVE","CAMPBELL","FORT THOMAS","KY","41075-9998","Active","Owned","1436285","X15037","Post Office","Branch","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1940","6,032","12,500"," 1/2"
"128","Ohio Valley","205652-G05","205652","NEWPORT","MAIN OFFICE","420 COLUMBIA ST","CAMPBELL","NEWPORT","KY","41071-9998","Active","Owned","1375014","X15912","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","5/1/1964","24,773","58,533"," 3/7"
"129","Kentuckiana","205664-G01","205664","NICHOLASVILLE","MAIN OFFICE","410 S MAIN ST","JESSAMINE","NICHOLASVILLE","KY","40356-9998","Active","Owned","1375080","X15915","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1990","14,276","118,386"," 1/8"
"130","Kentuckiana","205792-G01","205792","OLIVE HILL","MAIN OFFICE","215 W TOM T HALL BLVD","CARTER","OLIVE HILL","KY","41164-9998","Active","Owned","1376068","X15964","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1967","5,718","15,212"," 3/8"
"131","Kentuckiana","205792-G01","205792","OLIVE HILL","MAIN OFFICE","215 W TOM T HALL BLVD","CARTER","OLIVE HILL","KY","41164-9998","Active","Owned","1469315","16979","Post Office","Non Personnel Unit (NPU)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1967","5,718","15,212"," 3/8"
"132","Kentuckiana","205884-G02","205884","OWENSBORO","DDC","54 BON HARBOR HLS","DAVIESS","OWENSBORO","KY","42301-9997","Active","Owned","1376487","X15982","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1995","43,405","358,499"," 1/8"
"133","Kentuckiana","205884-G02","205884","OWENSBORO","DDC","54 BON HARBOR HLS","DAVIESS","OWENSBORO","KY","42301-9997","Active","Owned","1473607","17627","Post Office","Service Hub Facility (SHF)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1995","43,405","358,499"," 1/8"
"134","Kentuckiana","205906-G03","205906","PADUCAH","P&DF/MAIN OFFICE","300 S 4TH ST","MCCRACKEN","PADUCAH","KY","42003-9998","Active","Owned","1436319","X15988","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1975","43,664","120,062"," 3/8"
"135","Kentuckiana","205906-G03","205906","PADUCAH","P&DF/MAIN OFFICE","300 S 4TH ST","MCCRACKEN","PADUCAH","KY","42003-9998","Active","Owned","1436812","X1C621","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1975","43,664","120,062"," 3/8"
"136","Kentuckiana","205906-G03","205906","PADUCAH","P&DF/MAIN OFFICE","300 S 4TH ST","MCCRACKEN","PADUCAH","KY","42003-9998","Active","Owned","1441231","X15987","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1975","43,664","120,062"," 3/8"
"137","Kentuckiana","205912-G03","205912","PAINTSVILLE","MAIN OFFICE","100 FEDERAL DR","JOHNSON","PAINTSVILLE","KY","41240-9998","Active","Owned","1376606","X15991","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/2001","13,569","217,800"," 0/1"
"138","Kentuckiana","205936-G01","205936","PARIS","MAIN OFFICE","201 W 8TH ST","BOURBON","PARIS","KY","40361-9998","Active","Owned","1376783","X15993","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1966","12,657","62,598"," 1/5"
"139","Kentuckiana","206132-G01","206132","PILGRIM","MAIN OFFICE MODULAR","75 EMILY CRK","MARTIN","PILGRIM","KY","41250-9998","Active","Owned","1377487","X16050","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","Land Data on separate record","USPS","No","7/1/1996","650","0",""
"140","Kentuckiana","206164-G01","206164","PINEVILLE","MAIN OFFICE","111 S WALNUT ST","BELL","PINEVILLE","KY","40977-9998","Active","Owned","1377587","X16059","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","7,259","21,700"," 1/3"
"141","Kentuckiana","206312-G01","206312","PRINCETON","MAIN OFFICE","201 W WASHINGTON ST","CALDWELL","PRINCETON","KY","42445-9998","Active","Owned","1378436","X16117","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1936","14,186","33,912"," 3/7"
"142","Kentuckiana","206402-G01","206402","RADCLIFF","MAIN OFFICE","590 W LINCOLN TRAIL BLVD","HARDIN","RADCLIFF","KY","40160-9998","Active","Owned","1378680","X16142","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","9/1/1983","7,127","7,127","1"
"143","Kentuckiana","206432-G01","206432","RED FOX","MAIN OFFICE MODULAR","1915 REDFOX RD","KNOTT","REDFOX","KY","41847-9998","Active","Owned","1378989","X16160","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","11/1/1999","700","0",""
"144","Kentuckiana","206524-G02","206524","RICHMOND","CARRIER ANNEX","120 E WATER ST","MADISON","RICHMOND","KY","40475-9997","Active","Owned","1379245","X1C784","Post Office","Carrier Annex (ANX)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","9/1/1962","10,853","43,260"," 1/4"
"145","Kentuckiana","206724-G01","206724","RUSSELL SPRINGS","MAIN OFFICE","414 MAIN ST","RUSSELL","RUSSELL SPRINGS","KY","42642-9998","Active","Owned","1380130","X16252","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1967","3,486","25,761"," 1/7"
"146","Kentuckiana","206728-G02","206728","RUSSELLVILLE","MAIN OFFICE","205 W 4TH ST","LOGAN","RUSSELLVILLE","KY","42276-9998","Active","Owned","1380138","X16253","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1984","6,450","47,050"," 1/7"
"147","Kentuckiana","206764-G01","206764","SAINT HELENS","MAIN OFFICE MODULAR","92 HIGHWAY 2016","LEE","SAINT HELENS","KY","41368-9998","Active","Owned","1380345","X16272","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","1/1/2000","700","0",""
"148","Kentuckiana","206792-G01","206792","SALEM","MAIN OFFICE","155 E MAIN ST","LIVINGSTON","SALEM","KY","42078-9998","Active","Owned","1380474","X16280","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","5/1/1960","1,170","4,793"," 1/4"
"149","Kentuckiana","206908-G01","206908","SCOTTSVILLE","MAIN OFFICE","405 E MAIN ST","ALLEN","SCOTTSVILLE","KY","42164-9998","Active","Owned","1381038","X16310","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1988","10,748","85,500"," 1/8"
"150","Kentuckiana","206984-G01","206984","SEXTONS CREEK","MAIN OFFICE MODULAR","4067 HIGHWAY 1350","CLAY","SEXTONS CREEK","KY","40983-9998","Active","Owned","1381267","X16328","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1994","588","0",""
"151","Kentuckiana","207024-G02","207024","SHELBYVILLE","MAIN OFFICE","401 4TH ST","SHELBY","SHELBYVILLE","KY","40065-9998","Active","Owned","1381429","X16348","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1983","7,686","48,507"," 1/6"
"152","Kentuckiana","207028-G03","207028","SHEPHERDSVILLE","MAIN OFFICE","921 N BUCKMAN ST","BULLITT","SHEPHERDSVILLE","KY","40165-9998","Active","Owned","1381474","X16349","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1999","16,540","333,367"," 0/1"
"153","Kentuckiana","207076-G01","207076","SILER","MAIN OFFICE","15654 E HIGHWAY 92","WHITLEY","SILER","KY","40763-9998","Active","Owned","1381649","X16363","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","5/1/1988","1,468","13,300"," 1/9"
"154","Ohio Valley","207084-G01","207084","SILVER GROVE","MAIN OFFICE","5081 4 MILE RD","CAMPBELL","SILVER GROVE","KY","41085-9998","Active","Owned","1381675","X16366","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","10/1/1969","1,014","8,031"," 1/8"
"155","Kentuckiana","207176-G01","207176","SMITHLAND","MAIN OFFICE","121 E ADAIR ST","LIVINGSTON","SMITHLAND","KY","42081-9998","Active","Owned","1381880","X16390","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","8/1/1959","1,800","5,104"," 1/3"
"156","Kentuckiana","207220-G01","207220","SOMERSET","MAIN OFFICE","119 N MAPLE ST","PULASKI","SOMERSET","KY","42501-9997","Active","Owned","1382032","X16408","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","6/1/1968","13,178","42,745"," 2/7"
"157","Kentuckiana","207220-G01","207220","SOMERSET","MAIN OFFICE","119 N MAPLE ST","PULASKI","SOMERSET","KY","42501-9997","Active","Owned","1473608","17628","Post Office","Service Hub Facility (SHF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","6/1/1968","13,178","42,745"," 2/7"
"158","Kentuckiana","207220-G03","207220","SOMERSET","WEST SOMERSET STATION","299 WASHINGTON DR","PULASKI","SOMERSET","KY","42501-2962","Active","Owned","1436758","X1C285","Post Office","Branch","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","8/1/2001","7,008","217,918"," 0/1"
"159","Kentuckiana","207260-G01","207264","SOUTH PORTSMOUTH","RMPO","2246 STATE ROUTE 8","GREENUP","SOUTH PORTSMOUTH","KY","41174-9998","Active","Owned","1382247","X16420","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","8/1/1999","617","2,217"," 2/7"
"160","Kentuckiana","207312-G01","207312","SPRINGFIELD","MAIN OFFICE","202 E MAIN ST","WASHINGTON","SPRINGFIELD","KY","40069-9998","Active","Owned","1382602","X16442","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1939","6,608","17,424"," 3/8"
"161","Kentuckiana","207476-G01","207476","STURGIS","MAIN OFFICE","409 N MAIN ST","UNION","STURGIS","KY","42459-9998","Active","Owned","1383807","X16526","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","8/1/1982","2,539","14,335"," 1/6"
"162","Kentuckiana","207512-G01","207512","SUMMER SHADE","MAIN OFFICE","2653 SUMMER SHADE RD","METCALFE","SUMMER SHADE","KY","42166-9998","Active","Owned","1383891","X16537","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","5/1/1997","1,719","12,000"," 1/7"
"163","Kentuckiana","207624-G01","207624","TEABERRY","MAIN OFFICE MODULAR","11136 KY ROUTE 979","FLOYD","TEABERRY","KY","41660-9998","Active","Owned","1384351","X16577","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","6/1/1996","650","0",""
"164","Kentuckiana","207716-G01","207716","TOLLESBORO","MAIN OFFICE","3900 W KY 10","LEWIS","TOLLESBORO","KY","41189-9998","Active","Owned","1384779","X16604","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","10/1/1965","1,230","6,370"," 1/5"
"165","Kentuckiana","207736-G01","207736","TOPMOST","MAIN OFFICE","6100 HIGHWAY 7 S","KNOTT","TOPMOST","KY","41862-9998","Active","Owned","1384830","X16611","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","2/1/1969","640","7,500"," 0/1"
"166","Ohio Valley","207876-G02","207876","UNION","MAIN OFFICE","1664 FROGTOWN RD","BOONE","UNION","KY","41091-9998","Active","Owned","1385395","X16645","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1998","10,161","174,414"," 0/1"
"167","Kentuckiana","207896-G01","207896","UPTON","MAIN OFFICE","111 N WALNUT ST","HARDIN","UPTON","KY","42784-9998","Active","Owned","1385550","X16662","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","7/1/1968","1,684","23,771"," 0/1"
"168","Kentuckiana","207980-G01","207980","VERSAILLES","MAIN OFFICE","149 FIELDVIEW DR","WOODFORD","VERSAILLES","KY","40383-9998","Active","Owned","1436357","X16681","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/2000","16,861","263,272"," 0/1"
"169","Kentuckiana","208012-G01","208012","VINE GROVE","MAIN OFFICE","414 1/2 HIGHLAND AVE","HARDIN","VINE GROVE","KY","40175-9998","Active","Owned","1386010","X16690","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","2/1/1988","3,612","27,050"," 1/8"
"170","Ohio Valley","208096-G01","208096","WALTON","MAIN OFFICE","52 S MAIN ST","BOONE","WALTON","KY","41094-9998","Active","Owned","1386341","X16717","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1962","3,111","14,034"," 2/9"
"171","Kentuckiana","208216-G01","208216","WELLINGTON","MAIN OFFICE MODULAR","8483 US HIGHWAY 460 E","MENIFEE","WELLINGTON","KY","40387-9998","Active","Owned","1386865","X16745","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","6/1/1996","650","0",""
