"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"89","Greater Indiana","173168-G08","173174","GARY","LAKE STATION","2901 CENTRAL AVE","LAKE","LAKE STATION","IN","46405-9998","Active","Owned","1436197","X12700","Post Office","Branch","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","9/1/1956","4,060","148,072"," 0/1"
"90","Greater Indiana","173168-G04","173177","GARY","MERRILLVILLE BR","303 W 80TH PL","LAKE","MERRILLVILLE","IN","46410-9998","Active","Owned","1436202","X12914","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1983","16,286","111,250"," 1/7"
"91","Greater Indiana","173170-G02","173171","GARY","P & DC","1499 MARTIN LUTHER KING DR","LAKE","GARY","IN","46401-9997","Active","Owned","1436184","X12285","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1972","149,368","866,321"," 1/6"
"92","Greater Indiana","173170-G02","173171","GARY","P & DC","1499 MARTIN LUTHER KING DR","LAKE","GARY","IN","46401-9997","Active","Owned","1441216","X12284","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1972","149,368","866,321"," 1/6"
"93","Greater Indiana","173167-G03","173167","GARY","VMF","1499 MARTIN LUTHER KING DR","LAKE","GARY","IN","46401-9721","Active","Owned","1436824","X1C679","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1981","16,830","17,504","1"
"94","Greater Indiana","173179-G01","173179","GAS CITY","MAIN OFFICE","123 N 2ND ST","GRANT","GAS CITY","IN","46933-9998","Active","Owned","1363931","X12236","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","5,643","23,232"," 1/4"
"95","Greater Indiana","173179-G01","173179","GAS CITY","MAIN OFFICE","123 N 2ND ST","GRANT","GAS CITY","IN","46933-9998","Active","Owned","1364516","X12287","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","5,643","23,232"," 1/4"
"96","Greater Indiana","173179-G01","173179","GAS CITY","MAIN OFFICE","123 N 2ND ST","GRANT","GAS CITY","IN","46933-9998","Active","Owned","1368529","X12617","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","5,643","23,232"," 1/4"
"97","Kentuckiana","173223-G01","173223","GEORGETOWN","MAIN OFFICE","1095 MARCI LN","FLOYD","GEORGETOWN","IN","47122-9998","Active","Owned","1364645","X12301","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","12/1/1989","2,839","43,323"," 0/1"
"98","Greater Indiana","173300-G02","173300","GOSHEN","MAIN OFFICE","415 W PIKE ST","ELKHART","GOSHEN","IN","46526-9998","Active","Owned","1365209","X12322","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1981","8,046","77,600"," 1/9"
"99","Greater Indiana","173355-G01","173355","GRANGER","MAIN OFFICE","12412 BITTERSWEET COMMONS BLVD W","ST. JOSEPH","GRANGER","IN","46530-9998","Active","Owned","1365366","X12330","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1997","17,528","153,577"," 1/9"
"100","Greater Indiana","173399-G01","173399","GREENCASTLE","MAIN OFFICE","8 E WALNUT ST","PUTNAM","GREENCASTLE","IN","46135-9998","Active","Owned","1365575","X12347","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1911","11,626","16,107"," 5/7"
"101","Greater Indiana","173410-G01","173410","GREENFIELD","MAIN OFFICE","207 N STATE ST","HANCOCK","GREENFIELD","IN","46140-9998","Active","Owned","1365587","X12352","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1932","11,784","51,500"," 2/9"
"102","Greater Indiana","173432-G01","173432","GREENSBURG","MAIN OFFICE","231 N FRANKLIN ST","DECATUR","GREENSBURG","IN","47240-9998","Active","Owned","1365631","X12358","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1932","11,520","19,200"," 3/5"
"103","Greater Indiana","173432-G01","173432","GREENSBURG","MAIN OFFICE","231 N FRANKLIN ST","DECATUR","GREENSBURG","IN","47240-9998","Active","Owned","1455772","15068","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1932","11,520","19,200"," 3/5"
"104","Greater Indiana","173476-G01","173476","GREENWOOD","MAIN OFFICE","407 W SMITH VALLEY RD","JOHNSON","GREENWOOD","IN","46142-9998","Active","Owned","1365701","X12364","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1984","12,918","119,277"," 1/9"
"105","Greater Indiana","173498-G01","173498","GRIFFITH","MAIN OFFICE","900 N BROAD ST","LAKE","GRIFFITH","IN","46319-9998","Active","Owned","1365743","X12367","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1976","8,750","53,143"," 1/6"
"106","Greater Indiana","173542-G01","173542","HAGERSTOWN","MAIN OFFICE","10 W MAIN ST","WAYNE","HAGERSTOWN","IN","47346-9998","Active","Owned","1365940","X12389","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1933","9,895","20,328"," 1/2"
"107","Greater Indiana","173586-G01","173590","HAMMOND","HESSVILLE STA","6530 KENNEDY AVE","LAKE","HAMMOND","IN","46323-9998","Active","Owned","1366835","X12462","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1978","6,370","45,300"," 1/7"
"108","Greater Indiana","173586-G02","173589","HAMMOND","HIGHLAND BRANCH","8500 KENNEDY AVE","LAKE","HIGHLAND","IN","46322-1619","Active","Owned","1436189","X12466","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1975","5,908","66,762"," 0/1"
"109","Greater Indiana","173586-G03","173587","HAMMOND","MAIN OFFICE","5530 SOHL AVE","LAKE","HAMMOND","IN","46320-9998","Active","Owned","1366076","X12398","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","5/1/1979","49,226","140,263"," 1/3"
"110","Greater Indiana","173586-G03","173587","HAMMOND","MAIN OFFICE","5530 SOHL AVE","LAKE","HAMMOND","IN","46320-9998","Active","Owned","1449165","11581","Administrative Office","Office of the Inspector General Office (OIG)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","5/1/1979","49,226","140,263"," 1/3"
"111","Greater Indiana","173663-G01","173663","HARTFORD CITY","MAIN OFFICE","123 S HIGH ST","BLACKFORD","HARTFORD CITY","IN","47348-9998","Active","Owned","1366358","X12423","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","9,717","17,400"," 5/9"
"112","Kentuckiana","173696-G01","173696","HAUBSTADT","MAIN OFFICE","107 W HAUB ST","GIBSON","HAUBSTADT","IN","47639-9998","Active","Owned","1366476","X12434","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","10/1/1987","2,322","17,600"," 1/8"
"113","Kentuckiana","173718-G02","173718","HAZELTON","MAIN OFFICE MODULAR","302 W STATE ROAD 56","GIBSON","HAZLETON","IN","47640-9998","Active","Owned","1366599","X12444","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","Land Data on separate record","USPS","No","5/1/1996","650","0",""
"114","Greater Indiana","173762-G01","173762","HELMSBURG","MAIN OFFICE","2401 NORTH ST","BROWN","HELMSBURG","IN","47435-9998","Active","Owned","1366680","X12450","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","12/1/1991","672","8,500"," 0/1"
"115","Greater Indiana","172992-G03","172992","HILLISBURG","NDCBU SHELTER/ FREE LAND","8930 E CLINTON CNTY 0NS","CLINTON","HILLISBURG","IN","46046-9998","Active","Owned","","","","","USPS Personal Property","Free Land","USPS","No","7/1/1992","750","750","1"
"116","Greater Indiana","173861-G01","173861","HOAGLAND","MAIN OFFICE","10811 HOAGLAND RD","ALLEN","HOAGLAND","IN","46745-9998","Active","Owned","1367115","X12491","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","12/1/1996","915","0",""
"117","Greater Indiana","173872-G01","173872","HOBART","MAIN OFFICE","221 MAIN ST","LAKE","HOBART","IN","46342-9998","Active","Owned","1367117","X12492","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","16,142","22,770"," 5/7"
"118","Greater Indiana","173993-G01","173993","HUNTINGTON","MAIN OFFICE","330 W MARKET ST","HUNTINGTON","HUNTINGTON","IN","46750-9998","Active","Owned","1354988","X11585","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","5/1/1967","14,261","49,737"," 2/7"
"119","Greater Indiana","173993-G01","173993","HUNTINGTON","MAIN OFFICE","330 W MARKET ST","HUNTINGTON","HUNTINGTON","IN","46750-9998","Active","Owned","1367672","X12531","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","5/1/1967","14,261","49,737"," 2/7"
"120","Greater Indiana","174040-G17","174040","INDIANAPOLIS","AIRPORT MAIL CENTER","2690 S HIGH SCHOOL RD","MARION","INDIANAPOLIS","IN","46241-4922","Active","Owned","1352468","X11429","Mail Processing","Processing and Distribution Annex (PAX)","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","3/1/1986","30,853","0",""
"121","Greater Indiana","174040-G17","174040","INDIANAPOLIS","AIRPORT MAIL CENTER","2690 S HIGH SCHOOL RD","MARION","INDIANAPOLIS","IN","46241-4922","Active","Owned","1443463","3242","Other Customer Service","Computerized Forwarding System (CFS)","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","3/1/1986","30,853","0",""
"122","Greater Indiana","174037-G06","170430","INDIANAPOLIS","BACON STA","2727 E 55TH ST","MARION","INDIANAPOLIS","IN","46220-9998","Active","Owned","1353842","X11514","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1976","23,540","161,784"," 1/7"
"123","Greater Indiana","174037-G01","170885","INDIANAPOLIS","BROAD RIPPLE STA","6255 CARROLLTON AVE","MARION","INDIANAPOLIS","IN","46220-1990","Active","Owned","1355919","X11675","Post Office","Finance Station","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1941","8,360","18,200"," 4/9"
"124","Greater Indiana","174037-G19","171556","INDIANAPOLIS","CASTLETON BRANCH","8710 BASH ST","MARION","INDIANAPOLIS","IN","46256-9998","Active","Owned","1436168","X11797","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1989","23,515","238,371"," 0/1"
"125","Greater Indiana","174037-G14","171627","INDIANAPOLIS","CLERMONT BRANCH","3239 TANSEL RD","MARION","INDIANAPOLIS","IN","46234-9998","Active","Owned","1436173","X11877","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1987","7,030","82,800"," 0/1"
"126","Greater Indiana","174037-G18","172397","INDIANAPOLIS","EAGLE CREEK BRANCH","6401 GATEWAY DR","MARION","INDIANAPOLIS","IN","46254-9998","Active","Owned","1436180","X12089","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1988","21,494","200,000"," 1/9"
"127","Greater Indiana","174037-G39","172410","INDIANAPOLIS","EASTGATE STATION","740 N SHORTRIDGE RD","MARION","INDIANAPOLIS","IN","46219-9998","Active","Owned","1361909","X12106","Post Office","Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","10/1/1971","11,937","54,000"," 2/9"
"128","Greater Indiana","174037-G38","174037","INDIANAPOLIS","MAPLETON STATION","2650 DR MARTIN LUTHER KING JR ST","MARION","INDIANAPOLIS","IN","46208-9998","Active","Owned","1371767","X12838","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/18/2005","16,452","147,815"," 1/9"
"129","Greater Indiana","174037-G20","175994","INDIANAPOLIS","NEW AUGUSTA BRANCH","8401 MOLLER RD","MARION","INDIANAPOLIS","IN","46268-9998","Active","Owned","1436206","X13057","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1988","19,939","172,988"," 1/9"
"130","Greater Indiana","174037-G26","176456","INDIANAPOLIS","OAKLANDON BRANCH","12125 E 65TH ST","MARION","INDIANAPOLIS","IN","46236-9998","Active","Owned","1436210","X13180","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1998","27,558","203,048"," 1/7"
"131","Greater Indiana","174037-G29","176737","INDIANAPOLIS","PARK FLETCHER BR","2760 FORTUNE CIR E","MARION","INDIANAPOLIS","IN","46241-9998","Active","Owned","1436211","X13241","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1992","21,588","127,167"," 1/6"
"132","Greater Indiana","174037-G29","176737","INDIANAPOLIS","PARK FLETCHER BR","2760 FORTUNE CIR E","MARION","INDIANAPOLIS","IN","46241-9998","Active","Owned","1459515","15760","Network Facilities","Hub Facility (HUB)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1992","21,588","127,167"," 1/6"
"133","Greater Indiana","174037-G29","176737","INDIANAPOLIS","PARK FLETCHER BR","2760 FORTUNE CIR E","MARION","INDIANAPOLIS","IN","46241-9998","Active","Owned","1474235","17758","Training Facility","Training Facilities","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1992","21,588","127,167"," 1/6"
"134","Greater Indiana","174037-G15","178201","INDIANAPOLIS","SOUTHPORT","1701 E EDGEWOOD AVE","MARION","INDIANAPOLIS","IN","46227-9998","Active","Owned","1436223","X13631","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1986","21,779","208,086"," 1/9"
"135","Greater Indiana","174037-G37","174037","INDIANAPOLIS","WANAMAKER BRANCH","7950 SOUTHEASTERN AVE","MARION","INDIANAPOLIS","IN","46239-9998","Active","Owned","1436242","X13966","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/2000","15,446","217,800"," 0/1"
"136","Greater Indiana","174125-G01","174125","JASPER","MAIN OFFICE","206 E 6TH ST","DUBOIS","JASPER","IN","47546-9998","Active","Owned","1368307","X12594","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","12,535","20,850"," 3/5"
"137","Greater Indiana","174125-G01","174125","JASPER","MAIN OFFICE","206 E 6TH ST","DUBOIS","JASPER","IN","47546-9998","Active","Owned","1457245","15268","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","12,535","20,850"," 3/5"
"138","Kentuckiana","174136-G01","174136","JEFFERSONVILLE","MAIN OFFICE","303 E COURT AVE","CLARK","JEFFERSONVILLE","IN","47130-9998","Active","Owned","1368366","X12610","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","5/1/1965","20,963","62,000"," 1/3"
"139","Greater Indiana","174202-G02","174202","KENDALLVILLE","MAIN OFFICE","695 FAIR ST","NOBLE","KENDALLVILLE","IN","46755-9998","Active","Owned","1368833","X12633","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","8/1/1977","5,580","43,500"," 1/8"
"140","Greater Indiana","174202-G02","174202","KENDALLVILLE","MAIN OFFICE","695 FAIR ST","NOBLE","KENDALLVILLE","IN","46755-9998","Active","Owned","1456944","15212","Post Office","Village Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","8/1/1977","5,580","43,500"," 1/8"
"141","Greater Indiana","174345-G01","174345","KNIGHTSTOWN","MAIN OFFICE","37 N JEFFERSON ST","HENRY","KNIGHTSTOWN","IN","46148-9998","Active","Owned","1369224","X12663","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","3/1/1937","6,818","15,000"," 4/9"
"142","Greater Indiana","174345-G01","174345","KNIGHTSTOWN","MAIN OFFICE","37 N JEFFERSON ST","HENRY","KNIGHTSTOWN","IN","46148-9998","Active","Owned","1458376","15534","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","3/1/1937","6,818","15,000"," 4/9"
"143","Greater Indiana","174367-G02","174367","KNOX","MAIN OFFICE","205 W WASHINGTON ST","STARKE","KNOX","IN","46534-9998","Active","Owned","1369242","X12668","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/2001","13,799","88,862"," 1/6"
"144","Greater Indiana","174376-G02","174376","KOKOMO","P&DF","2719 S WEBSTER ST","HOWARD","KOKOMO","IN","46902-9998","Active","Owned","1436194","X12669","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1978","69,165","346,920"," 1/5"
"145","Greater Indiana","174376-G02","174376","KOKOMO","P&DF","2719 S WEBSTER ST","HOWARD","KOKOMO","IN","46902-9998","Active","Owned","1441252","X1C317","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1978","69,165","346,920"," 1/5"
"146","Greater Indiana","174376-G02","174376","KOKOMO","P&DF","2719 S WEBSTER ST","HOWARD","KOKOMO","IN","46902-9998","Active","Owned","1473596","17616","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1978","69,165","346,920"," 1/5"
"147","Greater Indiana","174631-G01","174631","LA PORTE","MAIN POST OFFICE","1201 LINCOLNWAY","LA PORTE","LA PORTE","IN","46350-9998","Active","Owned","1369092","X12648","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","6/1/1985","21,064","58,564"," 3/8"
"148","Greater Indiana","174631-G01","174631","LA PORTE","MAIN POST OFFICE","1201 LINCOLNWAY","LA PORTE","LA PORTE","IN","46350-9998","Active","Owned","1369413","X12678","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","6/1/1985","21,064","58,564"," 3/8"
"149","Greater Indiana","174479-G02","174479","LAFAYETTE","P&DF","3450 STATE ROAD 26 E","TIPPECANOE","LAFAYETTE","IN","47901-9997","Active","Owned","1436196","X12683","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1978","61,726","527,862"," 1/9"
"150","Greater Indiana","174479-G02","174479","LAFAYETTE","P&DF","3450 STATE ROAD 26 E","TIPPECANOE","LAFAYETTE","IN","47901-9997","Active","Owned","1441218","X12682","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1978","61,726","527,862"," 1/9"
"151","Greater Indiana","174479-G02","174479","LAFAYETTE","P&DF","3450 STATE ROAD 26 E","TIPPECANOE","LAFAYETTE","IN","47901-9997","Active","Owned","1473598","17618","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1978","61,726","527,862"," 1/9"
"152","Greater Indiana","174477-G03","174477","LAFAYETTE","VMF","3450 SOUTH ST","TIPPECANOE","LAFAYETTE","IN","47905-3700","Active","Owned","1436830","X1C689","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","11/1/1978","5,184","31,108"," 1/6"
"153","Greater Indiana","174499-G01","174499","LAGRANGE","MAIN OFFICE","300 S DETROIT ST","LAGRANGE","LAGRANGE","IN","46761-9998","Active","Owned","1369510","X12686","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1940","6,686","13,760"," 1/2"
"154","Ohio Valley","174664-G04","174664","LAWRENCEBURG","MAIN OFFICE","121 S TANNERS CREEK DR","DEARBORN","LAWRENCEBURG","IN","47025-9998","Active","Owned","1369995","X12732","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/2000","14,437","208,105"," 0/1"
"155","Greater Indiana","174686-G01","174686","LEBANON","MAIN OFFICE","304 W MAIN ST","BOONE","LEBANON","IN","46052-9998","Active","Owned","1370070","X12737","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","9/1/1931","8,260","14,375"," 4/7"
"156","Greater Indiana","174719-G01","174719","LEITERS FORD","MAIN OFFICE","4510 SCHOOL ST","FULTON","LEITERS FORD","IN","46945-9998","Active","Owned","1370173","X12742","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1997","915","0",""
"157","Greater Indiana","174796-G01","174796","LIBERTY","MAIN OFFICE","29 E UNION ST","UNION","LIBERTY","IN","47353-9998","Active","Owned","1370396","X12756","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","4,447","19,823"," 2/9"
"158","Greater Indiana","174829-G01","174829","LIGONIER","MAIN OFFICE","201 S MAIN ST","NOBLE","LIGONIER","IN","46767-9998","Active","Owned","1370426","X12767","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1939","10,095","22,050"," 4/9"
"159","Greater Indiana","174829-G01","174829","LIGONIER","MAIN OFFICE","201 S MAIN ST","NOBLE","LIGONIER","IN","46767-9998","Active","Owned","1459626","15785","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1939","10,095","22,050"," 4/9"
"160","Greater Indiana","174884-G01","174884","LINTON","MAIN OFFICE","109 S MAIN ST","GREENE","LINTON","IN","47441-9998","Active","Owned","1370565","X12780","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","7/1/1932","7,508","21,840"," 1/3"
"161","Greater Indiana","174884-G01","174884","LINTON","MAIN OFFICE","109 S MAIN ST","GREENE","LINTON","IN","47441-9998","Active","Owned","1457739","15347","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","7/1/1932","7,508","21,840"," 1/3"
"162","Greater Indiana","174928-G02","174928","LOGANSPORT","MAIN POST OFFICE","406 9TH ST","CASS","LOGANSPORT","IN","46947-9998","Active","Owned","1370793","X12795","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","12/1/1965","17,308","55,760"," 1/3"
"163","Greater Indiana","175071-G02","175071","MADISON","MAIN OFFICE","207 JEFFERSON ST","JEFFERSON","MADISON","IN","47250-9998","Active","Owned","1371383","X12826","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","11/1/1958","7,000","26,208"," 1/4"
"164","Greater Indiana","175137-G01","175137","MARION","MAIN OFFICE","202 W 3RD ST","GRANT","MARION","IN","46952-9998","Active","Owned","1371865","X12849","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","9/1/1942","47,275","71,509"," 2/3"
"165","Greater Indiana","175192-G01","175192","MARTINSVILLE","MAIN OFFICE","10 S MAIN ST","MORGAN","MARTINSVILLE","IN","46151-9998","Active","Owned","1372033","X12868","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","10,830","17,389"," 5/8"
"166","Greater Indiana","175412-G01","175412","MIDDLEBURY","MAIN OFFICE","200 S MAIN ST","ELKHART","MIDDLEBURY","IN","46540-9998","Active","Owned","1372948","X12937","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1937","4,635","16,362"," 2/7"
"167","Greater Indiana","175423-G01","175423","MIDDLETOWN","MAIN OFFICE","816 W MILL ST","HENRY","MIDDLETOWN","IN","47356-9998","Active","Owned","1372973","X12938","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","9/1/1987","2,960","16,362"," 1/6"
"168","Greater Indiana","175588-G01","175588","MODOC","MAIN OFFICE","107 E CONLEY ST","RANDOLPH","MODOC","IN","47358-9998","Active","Owned","1373450","X12967","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","6/1/1996","4,575","14,640"," 1/3"
"169","Greater Indiana","175709-G01","175709","MONTICELLO","MAIN OFFICE","125 W BROADWAY ST","WHITE","MONTICELLO","IN","47960-9998","Active","Owned","1373638","X12984","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","3/1/1940","8,714","16,492"," 5/9"
"170","Ohio Valley","175753-G01","175753","MOORES HILL","MAIN OFFICE","14549 MAIN ST","DEARBORN","MOORES HILL","IN","47032-9998","Active","Owned","1373722","X12990","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","2/1/1991","2,552","17,426"," 1/7"
"171","Greater Indiana","175764-G01","175764","MOORESVILLE","MAIN OFFICE","345 W CARLISLE ST","MORGAN","MOORESVILLE","IN","46158-9998","Active","Owned","1373730","X12992","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1984","7,362","58,115"," 1/8"
"172","Kentuckiana","175885-G01","175885","MT VERNON","MAIN OFFICE","308 WALNUT ST","POSEY","MOUNT VERNON","IN","47620-9998","Active","Owned","1374104","X13018","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","5/1/1932","6,691","29,348"," 2/9"
"173","Greater Indiana","175909-G04","175909","MUNCIE","P&DF","4300 S COWAN RD","DELAWARE","MUNCIE","IN","47302-9997","Active","Owned","1441219","X13027","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1994","58,259","436,300"," 1/8"
"174","Greater Indiana","175940-G01","175940","NAPPANEE","MAIN OFFICE","202 E MARKET ST","ELKHART","NAPPANEE","IN","46550-9998","Active","Owned","1374405","X13043","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1935","6,308","15,210"," 3/7"
"175","Greater Indiana","175951-G01","175951","NASHVILLE","MAIN OFFICE","200 E GOULD ST","BROWN","NASHVILLE","IN","47448-9998","Active","Owned","1374435","X13044","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","6/1/1995","5,897","39,705"," 1/7"
