"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"88","Louisiana","215226-G01","215226","LECOMPTE","MAIN OFFICE","1920 HIGHWAY 71 S","RAPIDES","LECOMPTE","LA","71346-9998","Active","Owned","1370085","Y24018","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","2/1/1988","3,676","48,000"," 0/1"
"89","Louisiana","215239-G01","215239","LEESVILLE","MAIN OFFICE","303 S 3RD ST","VERNON","LEESVILLE","LA","71446-9998","Active","Owned","1370135","Y24021","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","10,538","13,000"," 4/5"
"90","Louisiana","215304-G01","215304","LETTSWORTH","MPO/MODULAR BLDG","9863 LA HIGHWAY 1","POINTE COUPEE","LETTSWORTH","LA","70753-9998","Active","Owned","1370296","Y24030","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","6/1/1994","736","0",""
"91","Louisiana","215317-G01","215317","LIBUSE","MAIN OFFICE","6400 HIGHWAY 28 E","RAPIDES","LIBUSE","LA","71348-9998","Active","Owned","1370412","Y24035","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","7/1/1985","1,375","22,400"," 0/1"
"92","Louisiana","215733-G01","215733","MAMOU","MAIN OFFICE","500 MAIN ST","EVANGELINE","MAMOU","LA","70554-3736","Active","Owned","1371586","Y24088","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","3,614","4,000"," 8/9"
"93","Louisiana","215746-G02","215746","MANDEVILLE","MAIN OFFICE","1 SAINT ANN DR","ST. TAMMANY","MANDEVILLE","LA","70471-9998","Active","Owned","1371632","Y24089","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1996","30,530","273,897"," 1/9"
"94","Louisiana","215798-G01","215798","MANSURA","MAIN OFFICE","2109 LEGLISE ST","AVOYELLES","MANSURA","LA","71350-9998","Active","Owned","1371709","Y24093","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","3,576","22,950"," 1/6"
"95","Louisiana","215811-G02","215811","MANY","MAIN OFFICE","490 CHURCH ST","SABINE","MANY","LA","71449-9998","Active","Owned","1371731","Y24095","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1984","7,985","48,180"," 1/6"
"96","Louisiana","215824-G02","215824","MARINGOUIN","MAIN OFFICE","77330 LANDRY DR","IBERVILLE","MARINGOUIN","LA","70757-9998","Active","Owned","1371864","Y24097","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","2/1/1982","1,856","20,360"," 0/1"
"97","Louisiana","215863-G02","215863","MARRERO","MAIN POST OFFICE","5351 LAPALCO BLVD","JEFFERSON","MARRERO","LA","70072-9998","Active","Owned","1371947","Y24100","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1998","26,329","215,712"," 1/8"
"98","Louisiana","216051-G05","216052","METAIRIE","JOHNSON STREET STA","3517 JOHNSON ST","JEFFERSON","METAIRIE","LA","70001-5100","Active","Owned","1372837","Y23927","Post Office","Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","5/1/1958","11,129","50,716"," 2/9"
"99","Louisiana","216051-G01","216051","METAIRIE","MAIN OFFICE","3301 17TH ST","JEFFERSON","METAIRIE","LA","70002-9998","Active","Owned","1372836","Y24128","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1976","28,629","179,010"," 1/6"
"100","Louisiana","216565-G35","216565","METAIRIE","NEW ORLEANS VMF","3301 17TH ST","ORLEANS","METAIRIE","LA","70009-9998","Active","Owned","","","","","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1976","9,240","35,644"," 1/4"
"101","Louisiana","216084-G02","216084","MINDEN","MAIN OFFICE","111 S MONROE ST","WEBSTER","MINDEN","LA","71055-9998","Active","Owned","1373280","Y24142","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1961","10,715","40,793"," 1/4"
"102","Louisiana","216123-G01","216123","MITTE","MPO/MODULAR BLDG","12330 HIGHWAY 26","ALLEN","MITTIE","LA","70654-2101","Active","Owned","1373416","Y24149","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","1/1/1996","736","0",""
"103","Louisiana","216175-G03","216175","MONROE","MAIN OFFICE","501 STERLINGTON RD","OUACHITA","MONROE","LA","71203-9998","Active","Owned","1438951","Y24156","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","11/1/1969","38,215","145,910"," 1/4"
"104","Louisiana","216175-G03","216175","MONROE","MAIN OFFICE","501 STERLINGTON RD","OUACHITA","MONROE","LA","71203-9998","Active","Owned","1473473","17557","Post Office","Service Hub Facility (SHF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","11/1/1969","38,215","145,910"," 1/4"
"105","Louisiana","216292-G01","216292","MORGAN CITY","DOWNTOWN STATION","511 1ST ST","ST. MARY","MORGAN CITY","LA","70380-3700","Active","Owned","1361225","Y23636","Post Office","Finance Station","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1932","5,643","12,350"," 4/9"
"106","Louisiana","216474-G01","216474","NATCHITOCHES","MAIN OFFICE","240 SAINT DENIS ST","NATCHITOCHES","NATCHITOCHES","LA","71457-9998","Active","Owned","1374448","Y24201","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1907","16,586","26,520"," 5/8"
"107","Louisiana","216487-G01","216487","NEGREET","MPO/MODULAR BLDG","4226 HIGHWAY 476","SABINE","NEGREET","LA","71460-9998","Active","Owned","1374539","Y24209","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","2/1/1996","736","16,875"," 0/1"
"108","Louisiana","216539-G01","216539","NEW IBERIA","MAIN OFFICE","817 E DALE ST","IBERIA","NEW IBERIA","LA","70560-5598","Active","Owned","1374757","Y24214","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1987","22,410","210,000"," 1/9"
"109","Louisiana","216565-G37","216572","NEW ORLEANS","BYWATER STATION","1521 POLAND AVE","ORLEANS","NEW ORLEANS","LA","70117-4800","Active","Owned","1356548","Y23468","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1999","19,623","71,025"," 2/7"
"110","Louisiana","216565-G25","216573","NEW ORLEANS","CARROLLTON STATION","3400 S CARROLLTON AVE","ORLEANS","NEW ORLEANS","LA","70118-4582","Active","Owned","1357128","Y23496","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1985","19,697","159,865"," 1/8"
"111","Louisiana","216565-G18","216574","NEW ORLEANS","CENTRAL CARRIER STA","1300 FLORIDA AVE","ORLEANS","NEW ORLEANS","LA","70119-1961","Active","Owned","1357503","Y26954","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1979","24,792","144,355"," 1/6"
"112","Louisiana","216565-G18","216574","NEW ORLEANS","CENTRAL CARRIER STA","1300 FLORIDA AVE","ORLEANS","NEW ORLEANS","LA","70119-1961","Active","Owned","1374824","Y24219","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1979","24,792","144,355"," 1/6"
"113","Louisiana","216570-G28","216574","NEW ORLEANS","CENTRAL CARRIER VMF","1340 FLORIDA AVE","ORLEANS","NEW ORLEANS","LA","70119-9721","Active","Owned","1439204","Y27444","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","1/1/1987","21,685","156,704"," 1/7"
"114","Louisiana","216565-G10","216575","NEW ORLEANS","CHEF MENTEUR STATION","5919 CHEF MENTEUR HWY","ORLEANS","NEW ORLEANS","LA","70126-5185","Active","Owned","1357763","Y23527","Post Office","Finance Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1976","12,880","89,739"," 1/7"
"115","Louisiana","216565-G20","216576","NEW ORLEANS","ELMWOOD BRANCH","5720 CITRUS BLVD","ORLEANS","NEW ORLEANS","LA","70123-5855","Active","Owned","1438932","Y23671","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1987","14,464","121,376"," 1/8"
"116","Louisiana","216565-G20","216576","NEW ORLEANS","ELMWOOD BRANCH","5720 CITRUS BLVD","ORLEANS","NEW ORLEANS","LA","70123-5855","Active","Owned","1438938","Y23839","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1987","14,464","121,376"," 1/8"
"117","Louisiana","216565-G22","216565","NEW ORLEANS","FOB MAIL ROOM","701 LOYOLA AVE","ORLEANS","NEW ORLEANS","LA","70113-9998","Active","Owned","","","","","Free Building","Free Land","GSA","No","1/1/1977","312","312","1"
"118","Louisiana","216567-G32","216567","NEW ORLEANS","GMF PARKING GARAGE","701 LOYOLA AVE STE 11001","ORLEANS","NEW ORLEANS","LA","70113-9800","Active","Owned","","","","","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","12/1/1988","0","1",""
"119","Louisiana","216565-G26","216577","NEW ORLEANS","LAKE FOREST STA","9600 LAKE FOREST BLVD","ORLEANS","NEW ORLEANS","LA","70127-9998","Active","Owned","1369573","Y23994","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1988","18,035","204,100"," 0/1"
"120","Louisiana","216565-G38","216565","NEW ORLEANS","MID CITY FINANCE STATION","501 N JEFFERSON DAVIS PKWY","ORLEANS","NEW ORLEANS","LA","70119-4928","Active","Owned","1372913","Y26940","Post Office","Finance Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","8/1/1999","4,520","50,802"," 0/1"
"121","Louisiana","216567-G06","216581","NEW ORLEANS","P&DC","701 LOYOLA AVE","ORLEANS","NEW ORLEANS","LA","70113-9631","Active","Owned","1374825","Y28221","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1964","666,261","721,311"," 8/9"
"122","Louisiana","216567-G06","216581","NEW ORLEANS","P&DC","701 LOYOLA AVE","ORLEANS","NEW ORLEANS","LA","70113-9631","Active","Owned","1439226","Y27489","Administrative Office","District Administrative Office (DM)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1964","666,261","721,311"," 8/9"
"123","Louisiana","216567-G06","216581","NEW ORLEANS","P&DC","701 LOYOLA AVE","ORLEANS","NEW ORLEANS","LA","70113-9631","Active","Owned","1441382","Y24218","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1964","666,261","721,311"," 8/9"
"124","Louisiana","216567-G06","216581","NEW ORLEANS","P&DC","701 LOYOLA AVE","ORLEANS","NEW ORLEANS","LA","70113-9631","Active","Owned","1443976","8244","Administrative Office","Consumer Affairs Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1964","666,261","721,311"," 8/9"
"125","Louisiana","216567-G06","216581","NEW ORLEANS","P&DC","701 LOYOLA AVE","ORLEANS","NEW ORLEANS","LA","70113-9631","Active","Owned","1448918","11455","Administrative Office","Office of the Inspector General Office (OIG)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1964","666,261","721,311"," 8/9"
"126","Louisiana","216565-G17","216571","NEW ORLEANS","STATION A","3901 MACARTHUR BLVD","ORLEANS","NEW ORLEANS","LA","70114-6806","Active","Owned","1383422","Y23299","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1982","12,408","93,832"," 1/8"
"127","Louisiana","216565-G31","216580","NEW ORLEANS","UPTOWN STATION","2000 LOUISIANA AVE","ORLEANS","NEW ORLEANS","LA","70115-9998","Active","Owned","1385560","Y24600","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1993","28,880","96,000"," 2/7"
"128","Louisiana","216669-G01","216669","OAKDALE","MAIN OFFICE","240 E 6TH AVE","ALLEN","OAKDALE","LA","71463-9998","Active","Owned","1375753","Y24256","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","3/1/1937","8,477","17,640"," 1/2"
"129","Louisiana","216734-G01","216734","OBERLIN","MAIN OFFICE","110 N SEVENTH ST","ALLEN","OBERLIN","LA","70655-9998","Active","Owned","1375834","Y24261","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","3,695","31,872"," 1/9"
"130","Louisiana","216747-G01","216747","OIL CITY","MAIN OFFICE","200 FURMAN ST","CADDO","OIL CITY","LA","71061-9998","Active","Owned","1375946","Y24265","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1962","2,310","9,000"," 1/4"
"131","Louisiana","216786-G03","216786","OPELOUSAS","MAIN OFFICE","152 WALLIOR ST","ST. LANDRY","OPELOUSAS","LA","70570-9998","Active","Owned","1438959","Y24276","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/2001","23,215","168,350"," 1/7"
"132","Louisiana","216799-G01","216799","OSCAR","MPO/MODULAR BLDG","8105 FALSE RIVER RD","POINTE COUPEE","OSCAR","LA","70762-9998","Active","Owned","1376358","Y24278","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","4/1/1996","736","0",""
"133","Louisiana","217033-G03","217033","PINEVILLE","MAIN OFFICE","410 PINEGROVE DR","RAPIDES","PINEVILLE","LA","71360-9998","Active","Owned","1377590","Y24316","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1987","14,126","114,573"," 1/8"
"134","Louisiana","217085-G03","217085","PLAQUEMINE","MAIN OFFICE","58015 CANAL ST","IBERVILLE","PLAQUEMINE","LA","70764-9998","Active","Owned","1377746","Y24322","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/2000","13,900","120,000"," 1/9"
"135","Louisiana","217098-G01","217098","PLATTENVILLE","MPO/MODULAR BLDG","220 HIGHWAY 70 SPUR","ASSUMPTION","PLATTENVILLE","LA","70393-9998","Active","Owned","1377755","Y24323","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","6/1/1995","736","0",""
"136","Louisiana","217111-G01","217111","PLAUCHEVILLE","MPO/MODULAR BLDG","121 GIN ST","AVOYELLES","PLAUCHEVILLE","LA","71362-9998","Active","Owned","1377763","Y24325","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","8/1/1994","874","14,490"," 0/1"
"137","Louisiana","217280-G01","217280","POWHATAN","MPO/MODULAR BLDG","1812 HIGHWAY 1 N","NATCHITOCHES","POWHATAN","LA","71066-9998","Active","Owned","1378297","Y24342","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","8/1/1994","736","0",""
"138","Louisiana","217293-G01","217293","PRAIRIEVILLE","MAIN OFFICE","15655 AIRLINE HWY","ASCENSION","PRAIRIEVILLE","LA","70769-4250","Active","Owned","1378331","Y24344","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1988","10,748","168,000"," 0/1"
"139","Louisiana","217423-G01","217423","RAYVILLE","MAIN OFFICE","103 BENEDETTE ST","RICHLAND","RAYVILLE","LA","71269-9998","Active","Owned","1378893","Y24366","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","4/1/1938","6,475","24,637"," 1/4"
"140","Louisiana","217722-G01","217722","RUSTON","MAIN OFFICE","700 E GEORGIA AVE","LINCOLN","RUSTON","LA","71270-9998","Active","Owned","1380150","Y24410","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1998","22,700","195,497"," 1/9"
"141","Louisiana","217956-G11","217956","SHREVEPORT","CENTENARY STATION","326 KINGS HWY","CADDO","SHREVEPORT","LA","71104-9998","Active","Owned","1357424","Y23510","Post Office","Finance Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","4/1/1970","6,448","36,680"," 1/6"
"142","Louisiana","217956-G05","217953","SHREVEPORT","LYNBROOK STATION","241 LYNBROOK BLVD","CADDO","SHREVEPORT","LA","71106-9998","Active","Owned","1371224","Y24079","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1988","14,838","154,640"," 0/1"
"143","Louisiana","217956-G09","217954","SHREVEPORT","MERIWETHER STATION ","8340 MANSFIELD RD","CADDO","SHREVEPORT","LA","71108-9998","Active","Owned","1372770","Y24176","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1997","39,341","199,069"," 1/5"
"144","Louisiana","217957-G02","217950","SHREVEPORT","P&DC","2400 TEXAS AVE","CADDO","SHREVEPORT","LA","71102-9998","Active","Owned","1438963","Y24454","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1977","244,176","749,670"," 1/3"
"145","Louisiana","217957-G02","217950","SHREVEPORT","P&DC","2400 TEXAS AVE","CADDO","SHREVEPORT","LA","71102-9998","Active","Owned","1439351","Y28223","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1977","244,176","749,670"," 1/3"
"146","Louisiana","217957-G02","217950","SHREVEPORT","P&DC","2400 TEXAS AVE","CADDO","SHREVEPORT","LA","71102-9998","Active","Owned","1441383","Y24453","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1977","244,176","749,670"," 1/3"
"147","Louisiana","217957-G02","217950","SHREVEPORT","P&DC","2400 TEXAS AVE","CADDO","SHREVEPORT","LA","71102-9998","Active","Owned","1477877","17918","Administrative Office","Consumer Affairs Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1977","244,176","749,670"," 1/3"
"148","Louisiana","217956-G06","217955","SHREVEPORT","SOUTHFIELD STATION","1925 E 70TH ST","CADDO","SHREVEPORT","LA","71105-5303","Active","Owned","1382360","Y24488","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1990","19,244","165,705"," 1/9"
"149","Louisiana","217956-G04","217956","SHREVEPORT","VMF","2400 TEXAS AVE","CADDO","SHREVEPORT","LA","71102-9323","Active","Owned","1444226","8545","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1977","16,940","41,922"," 2/5"
"150","Louisiana","218073-G02","218073","SINGER","MAIN OFFICE/MODULAR","9068 HIGHWAY 27","BEAUREGARD","SINGER","LA","70660-9998","Active","Owned","1381736","Y24467","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","","933","933","1"
"151","Louisiana","218112-G01","218112","SLIDELL","MAIN OFFICE","1950 2ND ST","ST. TAMMANY","SLIDELL","LA","70458-9998","Active","Owned","1381831","Y24470","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1982","17,127","94,898"," 1/6"
"152","Louisiana","218112-G02","218113","SLIDELL","W SLIDELL STATION","1897 GAUSE BLVD W","ST. TAMMANY","SLIDELL","LA","70460-8300","Active","Owned","1387196","Y24650","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1988","18,390","217,800"," 0/1"
"153","Louisiana","217839-G02","217839","ST MARTINVILLE","MAIN OFFICE","224 S MAIN ST","ST. MARTIN","SAINT MARTINVILLE","LA","70582-4508","Active","Owned","1380397","Y24422","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","10/1/1975","6,475","42,664"," 1/7"
"154","Louisiana","217852-G01","217852","ST MAURICE","MPO/MODULAR BLDG","2910 HIGHWAY 477","WINN","SAINT MAURICE","LA","71471-9998","Active","Owned","","","","","USPS Personal Property","Land Data on separate record","USPS","No","5/1/1995","736","0",""
"155","Louisiana","218294-G01","218294","START","MPO/MODULAR BLDG","34 OWL LOOP RD","RICHLAND","START","LA","71279-9998","Active","Owned","1383328","Y24524","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","","932","0",""
"156","Louisiana","218346-G02","218346","SULPHUR","MAIN OFFICE","800 S POST OAK RD","CALCASIEU","SULPHUR","LA","70663-5244","Active","Owned","1383871","Y24529","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1986","17,022","169,013"," 1/9"
"157","Louisiana","218411-G01","218411","SUNSHINE","MPO/MODULAR BLDG","2135 BESSON LN","IBERVILLE","SUNSHINE","LA","70780-9998","Active","Owned","1384027","Y24537","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","6/1/1994","736","0",""
"158","Louisiana","218476-G01","218476","TALISHEEK","MPO/MODULAR BLDG","32035 HIGHWAY 435","ST. TAMMANY","TALISHEEK","LA","70464-9998","Active","Owned","1384229","Y24544","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","5/1/1995","736","0",""
"159","Louisiana","218489-G02","218489","TALLULAH","MAIN OFFICE","500 N CEDAR ST","MADISON","TALLULAH","LA","71282-9998","Active","Owned","1384246","Y24546","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1978","8,460","60,000"," 1/7"
"160","Louisiana","218515-G01","218515","TAYLOR","MPO/MODULAR BLDG","107 SHORT ST","BIENVILLE","TAYLOR","LA","71080-9998","Active","Owned","1384324","Y24550","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","5/1/1996","736","0",""
"161","Louisiana","218580-G01","218580","THIBODAUX","MAIN OFFICE","910 CANAL BLVD","LAFOURCHE","THIBODAUX","LA","70301-9998","Active","Owned","1384540","Y24560","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1966","15,866","40,081"," 2/5"
"162","Louisiana","218788-G01","218788","TURKEY CREEK","MPO/MODULAR BLDG","14127 VETERANS MEMORIAL HWY","EVANGELINE","TURKEY CREEK","LA","70585-3000","Active","Owned","1385177","Y24585","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","7/1/1994","736","0",""
"163","Louisiana","218879-G01","218879","VENTRESS","MPO/MODULAR BLDG","7741 LEGION RD","POINTE COUPEE","VENTRESS","LA","70783-9998","Active","Owned","1385815","Y24607","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","6/1/1995","736","0",""
"164","Louisiana","218931-G01","218931","VIDALIA","MAIN OFFICE","1000 CARTER ST","CONCORDIA","VIDALIA","LA","71373-9998","Active","Owned","1385946","Y24613","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","11/1/1976","6,380","56,070"," 1/9"
"165","Louisiana","218957-G02","218957","VILLE PLATTE","FED BLDG","100 W MAGNOLIA ST","EVANGELINE","VILLE PLATTE","LA","70586-4554","Active","Owned","1385998","Y24618","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","4/1/1972","7,115","34,848"," 1/5"
"166","Louisiana","218996-G01","218996","VIVIAN","MAIN OFFICE","203 W LOUISIANA AVE","CADDO","VIVIAN","LA","71082-9998","Active","Owned","1386065","Y24622","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","10/1/1940","5,730","21,000"," 2/7"
"167","Louisiana","219035-G01","219035","WAKEFIELD","MPO/MODULAR BLDG","11206 U S HIGHWAY 61","WEST FELICIANA","WAKEFIELD","LA","70784-8400","Active","Owned","1386179","Y24628","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","5/1/1995","736","0",""
"168","Louisiana","219243-G01","219243","WELSH","MAIN OFFICE","202 CROWLEY ST","JEFFERSON DAVIS","WELSH","LA","70591-9998","Active","Owned","1386896","Y24647","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","7/1/1969","3,300","18,876"," 1/6"
"169","Louisiana","219412-G01","219412","WINNFIELD","MAIN OFFICE","201 S BEVILL ST","WINN","WINNFIELD","LA","71483-9998","Active","Owned","1388005","Y24676","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1935","4,100","11,726"," 1/3"
"170","Louisiana","219529-G01","219529","ZACHARY","MAIN OFFICE","6001 MAIN ST","EAST BATON ROUGE","ZACHARY","LA","70791-4032","Active","Owned","1388557","Y24691","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1988","14,604","196,403"," 0/1"
"171","Total","","","","","","","","","","","","","","","","","","","","","7,046,638","22,552,989","--"
"172","Count","","","","","","","","","","","","","","","","","","","","","167","167","167"
